"","Order","Latitude","Biome","Elevation","pH","Clay_silt_c","NDVI_2001_2020_Normalized","Plant_cover_v3","ORC","ORC_stock","POM_C_g_kg","MAOM_C_g_kg","Aromatic_Prop","Alkanes_Prop","Polysaccharide_Prop","Amide_Prop","Soil_respiration","Seasonality","MAXT...19","Aridity...20","Human_influence","Extreme_events","Fire","Aridity_2016_2019...24","MAXT_mean_2016_2019...25","Extreme_events_2016_2019","Population_density_2016_2019...27","Fire_2016_2019","Seasonality_2016_2019","MAXT_anomaly","Seasonality_anomaly","MINP_anomaly","Human_influence1","Extreme_events1","Fire1","Aridity...36","MAXT...37","PSEA","MDR","TSEA","SPEI_1_Extreme_dry_events","SPEI_1_extreme_wet_events","Heatwave_day","Frost","nfertilize","nmanure_gl","hii_v2geo","fire_n","Aridity_2016_2019...49","MAXT_mean_2016_2019...50","TSEA_2016_2019","MDR_2016_2019","PSEA_2016_2019","SPEI_1_Extreme_dry_events_2016_2019","SPEI_1_extreme_wet_events_2016_2019","Frost_2016_2019","Heatwave_day_2016_2019","Fire_Count_2016_2019","Population_density_2016_2019...59","MAXT_difference","PSEA_difference","MDR_difference","TSEA_difference","MINP","MINP_2016_2019","MINP_difference"
"1244",1446,37.41547,"Arid",1514,7.72,35.11111111,0.43438087,77.44444444,13.21685521,1.638890046,3.821999659,7.297632449,21.52596923,9.646768489,6.665264052,8.712702763,0.189520266,0.422962583,0.685096154,0.92544097,0.12303546,0.282486552,0,0.992484306,0.634697763,0.209115182,0.003545296,0,0.39741468,0.379359722,0.3453013,0.09387871,0.12303546,0.282486552,0,-0.2088,28.5,59.2982,11.0917,877.29,71,0,9.915748542,15.63011457,6.414,11.437,14,0,-0.02765,37.925,984.5504753,9.782916667,84.32369,7,3,8.524707,9.900617675,0,18.46656,9.425,25.02549,-1.308783333,107.2604753,7,3.7,3.3
"1245",1447,36.61167,"Arid",610,7.92,57.22222222,0.193085652,44.77777778,4.883849358,0.659319663,1.672789027,3.260502131,19.95472147,9.007451253,6.91482731,8.095245755,0.162284155,0.543111437,0.903846154,0.960934964,0.092569506,0.298410444,0,0.995678201,0.9087736,0.190261889,0.00289878,0,0.49746374,0.546588933,0.35127493,0.068740236,0.092569506,0.298410444,0,-0.1104,37.6,81.8503,14.325,928.469,75,4,9.987966306,8.618331053,0.476,8.116,14,0,-0.01604,55.2,1149.989821,11.12791667,120.59222,5,4,4.210691612,9.972631626,0,15.09902,17.6,38.74192,-3.19708333,221.520821,1,2.125,-1.125
"1246",1448,36.60317,"Arid",733,7.88,50.33333333,0.211298261,32.44444444,14.53555003,1.962299254,6.903038218,7.210875662,19.91057072,10.06322089,8.426778984,8.364317759,0.221126918,0.53894533,0.884615385,0.958518198,0.092569506,0.304269252,0,0.995678201,0.896160558,0.199704033,0.002177688,0,0.483263523,0.546691214,0.344141628,0.068740236,0.092569506,0.304269252,0,-0.1171,36.8,81.9793,14.2167,917.712,75,4,10.01206273,8.528198074,0.476,8.116,14,0,-0.01604,54.405,1129.891994,10.60458333,120.59222,5,4,4.039370372,10.07926171,0,11.34303,17.605,38.61292,-3.61211667,212.179994,1,2.125,-1.125
"1247",1449,36.59978,"Arid",812,7.73,65.33333333,0.220650217,29.55555556,11.98412245,1.617856531,5.259450611,6.536796393,19.81670436,10.22699381,9.182752152,7.539139887,0.207516741,0.535840919,0.872596154,0.956390001,0.092569506,0.296339208,0,0.995678201,0.90464858,0.206040755,0.002177688,0,0.492989442,0.567863353,0.353378114,0.068740236,0.092569506,0.296339208,0,-0.123,36.3,81.6113,14.2,907.338,75,4,9.981960313,8.396421198,0.476,8.116,14,0,-0.01604,54.94,1174.440741,10.71583333,120.59222,5,4,4.396562087,10.13793725,0,11.34303,18.64,38.98092,-3.48416667,267.102741,1,2.125,-1.125
"1248",1450,36.59817,"Arid",812,7.77,50.77777778,0.229590217,25.66666667,20.0118996,2.701606446,11.55719369,9.373615139,19.04258235,11.97735565,11.02177935,8.082038677,0.297135853,0.535840919,0.872596154,0.956390001,0.092569506,0.308398959,0,0.995678201,0.890448993,0.208639508,0.00259417,0,0.484366826,0.549555078,0.347030912,0.068740236,0.092569506,0.308398959,0,-0.123,36.3,81.6113,14.2,907.338,75,4,10.0240096,8.973487424,0.476,8.116,14,0,-0.01604,54.045,1137.866352,10.59375,120.59222,5,4,4.416656854,10.16544984,0,13.51238,17.745,38.98092,-3.60625,230.528352,1,2.125,-1.125
"1249",1451,31.65,"Temperate",260,7.68,61.77777778,0.441951304,20.77777778,88.34352252,12.80981077,46.13796333,37.50948761,19.58986551,15.5306352,9.142520643,10.11607958,0.523130427,0.448338033,0.745192308,0.926270606,0.197919813,0.241327508,0,0.994649332,0.797001428,0.179115135,0.057745831,0,0.410631978,0.537485936,0.352462538,0.041045306,0.197919813,0.241327508,0,-0.2065,31,111.198,10.9167,534.289,56,0,10,0.211528292,21.92,17.641,14,0,-0.01978,48.155,815.3616045,8.991666667,131.32313,7,1,0.110375276,10.09045531,0,300.78357,17.155,20.12513,-1.925033333,281.0726045,0,6,-6
"1250",1452,31.655,"Temperate",242,7.43,70.22222222,0.430611087,22.66666667,76.26974968,10.98284395,42.01177413,28.52912501,19.36170674,13.89526615,10.5235692,9.071553735,0.505538607,0.449328252,0.747596154,0.925945965,0.197919813,0.224193353,0,0.994649332,0.782563858,0.175825268,0.05776602,0,0.403838406,0.516825202,0.346921646,0.040761256,0.197919813,0.224193353,0,-0.2074,31.1,111.474,10.9417,534.035,56,0,9.932659933,0.158982512,21.92,17.641,14,0,-0.01978,47.245,795.2707355,8.825416667,131.32313,7,1,0.10989011,10.05494505,0,300.88873,16.145,19.84913,-2.116283333,261.2357355,0,6.05,-6.05
"1251",1453,31.674,"Temperate",202,7.63,73.44444444,0.390598261,23.11111111,43.75805363,6.213643615,17.83238595,22.99042217,20.46963163,12.68203718,11.71201475,10.45481589,0.503610287,0.452293915,0.752403846,0.923312773,0.240930566,0.234170064,0,0.994398992,0.793431699,0.171008437,0.057766026,0,0.411888034,0.526746446,0.351121577,0.039056952,0.240930566,0.234170064,0,-0.2147,31.3,111.65,11.0583,535.015,56,0,9.971671388,0.209643606,21.92,17.641,22,0,-0.02069,47.93,816.8061215,8.984583333,132.26829,7,1,0.217391304,10,0,300.88876,16.63,20.61829,-2.073716667,281.7911215,0,6.35,-6.35
"1252",1454,31.632,"Temperate",234,7.71,64,0.380473261,64.88888889,58.36998961,8.288538524,28.53326736,26.7499713,20.19552907,13.2684411,11.17083963,9.467928192,0.445214841,0.45233184,0.752403846,0.928434874,0.197919813,0.234259649,0,0.994649332,0.795494209,0.166533838,0.02575446,0,0.405307388,0.529405748,0.345976055,0.041045306,0.197919813,0.234259649,0,-0.2005,31.3,111.267,11.0917,535.301,56,0,9.971509972,0.261780105,21.92,17.641,14,0,-0.01978,48.06,798.5396612,8.87,131.32313,7,1,0.106837607,9.954700855,0,134.14853,16.76,20.05613,-2.2217,263.2386612,0,6,-6
"1253",1455,32.575,"Temperate",235,7.63,78,0.390072174,5.222222222,50.69431013,7.350674968,11.47611579,37.33304168,19.62423855,13.42706557,11.97096,8.708407675,0.343843227,0.434771193,0.730769231,0.882588464,0.153822174,0.243093517,0,0.990638394,0.764159924,0.156941798,0.008925929,0,0.439800853,0.507415363,0.387203998,0.006107087,0.153822174,0.243093517,0,-0.3276,30.4,113.783,9.64167,575.861,50,8,9.975216853,0.162954916,8.468,23.283,14,0,-0.03436,46.085,827.9182252,9.558333333,143.78472,6,1,0.147058824,10,0,46.49293,15.685,30.00172,-0.083336667,252.0572252,0,12.15,-12.15
"1254",1456,32.572,"Temperate",244,7.4,83.22222222,0.40890587,11.11111111,50.19040937,7.277609359,15.4844319,29.71397894,20.00105434,12.5506373,11.09795013,9.060431984,0.305312615,0.434771193,0.730769231,0.882588464,0.153822174,0.257127427,0,0.990638394,0.754799302,0.173715873,0.008925927,0,0.410371694,0.495346221,0.366674097,0.006107087,0.153822174,0.257127427,0,-0.3276,30.4,113.783,9.64167,575.861,50,8,10.03134796,0.107469103,8.468,23.283,14,0,-0.03436,45.495,777.4459107,8.544583333,143.78472,6,1,0,10.1851371,0,46.49292,15.095,30.00172,-1.097086667,201.5849107,0,12.15,-12.15
"1255",1457,32.564,"Temperate",179,7.55,83.33333333,0.384587826,13,41.95936255,6.08410757,11.17776657,30.67150005,20.25650573,13.16005596,16.14479298,8.684864387,0.251435805,0.439169252,0.740384615,0.884608448,0.169951206,0.238146389,0,0.990638394,0.756465175,0.171008164,0.008925927,0,0.405060817,0.48931165,0.359836297,0.006107087,0.169951206,0.238146389,0,-0.322,30.8,114.302,9.84167,572.036,50,8,9.956167815,0.107991361,8.468,23.283,17,0,-0.03436,45.6,757.6967293,8.447083333,143.78472,6,1,0,10.15589965,0,46.49292,14.8,29.48272,-1.394586667,185.6607293,0,12.15,-12.15
"1256",1458,32.563,"Temperate",179,7.5,84.88888889,0.389999783,16,38.64590025,5.603655536,5.692886105,31.03797376,21.3380103,12.70742396,13.19535685,8.951617841,0.203370372,0.439169252,0.740384615,0.884608448,0.169951206,0.238146389,0,0.990638394,0.756465175,0.171008164,0.008925929,0,0.405060817,0.48931165,0.359836297,0.006107087,0.169951206,0.238146389,0,-0.322,30.8,114.302,9.84167,572.036,50,8,9.956167815,0.107991361,8.468,23.283,17,0,-0.03436,45.6,757.6967293,8.447083333,143.78472,6,1,0,10.15589965,0,46.49293,14.8,29.48272,-1.394586667,185.6607293,0,12.15,-12.15
"1257",1459,31.277,"Arid",165,7.87,22.11111111,0.209795435,1.777777778,9.930972,1.469783856,7.509778808,3.773462142,21.53432119,9.65373721,4.586167473,10.50590593,0.293274978,0.462435182,0.788461538,0.961079248,0.267812286,0.222161569,0,0.997317788,0.87521815,0.184616777,0.00819543,0,0.429795491,0.601513757,0.355815262,0.059082517,0.267812286,0.222161569,0,-0.11,32.8,107.227,11.8583,543.501,61,0,9.892594686,0.20800832,21.92,17.641,27,0,-0.01008,53.085,836.5727873,9.833333333,129.84004,8,1,0.106382979,10,0,42.68794,20.285,22.61304,-2.024966667,293.0717873,0,2.825,-2.825
"1258",1460,31.275,"Arid",188,7.94,33.22222222,0.22691087,4.777777778,9.366789451,1.376918049,3.119864044,4.161382369,21.6236048,8.952588819,7.551602732,9.343141995,0.249698982,0.461105291,0.788461538,0.961836742,0.267812286,0.257560079,0,0.997317788,0.902030779,0.177528433,0.00819543,0,0.446984759,0.636084689,0.368924954,0.059082517,0.267812286,0.257560079,0,-0.1079,32.8,105.98,11.9,544.181,61,0,10.03382187,0.103950104,21.92,17.641,27,0,-0.01008,54.775,877.3178361,10.335,129.84004,8,1,0.105042017,9.923497701,0,42.68794,21.975,23.86004,-1.565,333.1368361,0,2.825,-2.825
"1259",1461,31.271,"Arid",188,8,25.77777778,0.203458261,22.11111111,6.809871956,1.001051178,2.929888412,2.924511489,22.26530758,8.619148535,6.452456949,9.854123735,0.263979456,0.461105291,0.788461538,0.961836742,0.267812286,0.219077053,0,0.997317788,0.907028399,0.185578437,0.00819543,0,0.45030783,0.642528383,0.371036525,0.059082517,0.267812286,0.219077053,0,-0.1079,32.8,105.98,11.9,544.181,61,0,9.881422925,0.102511533,21.92,17.641,27,0,-0.01008,55.09,869.4598224,10.55833333,129.84004,8,1,0.104384134,10.01043841,0,42.68794,22.29,23.86004,-1.34166667,325.2788224,0,2.825,-2.825
"1260",1462,31.27,"Arid",183,7.89,21.55555556,0.208952391,5,7.897546642,1.168836903,3.133307344,2.987350895,21.3087728,9.214137143,6.311212305,9.684405146,0.197765624,0.461105291,0.788461538,0.961836742,0.267812286,0.219077053,0,0.997317788,0.907028399,0.185578437,0.008195428,0,0.45030783,0.642528383,0.371036525,0.059082517,0.267812286,0.219077053,0,-0.1079,32.8,105.98,11.9,544.181,61,0,9.881422925,0.102511533,21.92,17.641,27,0,-0.01008,55.09,869.4598224,10.55833333,129.84004,8,1,0.104384134,10.01043841,0,42.68793,22.29,23.86004,-1.34166667,325.2788224,0,2.825,-2.825
"1261",1463,50.57947,"Arid",332,6.88,31.33333333,0.183256522,74.44444444,15.81669895,1.739836884,3.411035898,12.24503495,18.72601108,9.895623435,6.565463693,9.926948723,NA,0.504718114,0.699519231,0.9200303,0.146637016,0.347490103,0,0.990775943,0.72306838,0.260516029,0.000190266,0,0.497176052,0.4810269,0.358699525,0.13392984,0.146637016,0.347490103,0,-0.2238,29.1,31.6274,12.0083,1452.3,18,13,10.04016064,51.31987578,0.024,0.728,27,0,-0.03386,43.495,1731.167948,10.49125,52.39834,1,8,31.57020164,10.01618123,0,0.99105,14.395,20.77094,-1.51705,278.867948,12,1.65,10.35
"1262",1464,50.57119,"Arid",336,6.55,48.33333333,0.165429289,80.88888889,15.89322463,1.732361484,4.989191077,10.37927085,19.72493007,10.72909253,8.751924,8.268441436,NA,0.505335378,0.697115385,0.921148505,0.130507984,0.345734386,0,0.990775943,0.776534983,0.280016724,0.000190266,0,0.528402836,0.552009819,0.381511731,0.13392984,0.130507984,0.345734386,0,-0.2207,29,32.1891,12.0083,1450.11,18,13,10.01602564,53.05514158,0.024,0.728,24,0,-0.03386,46.865,1881.632779,10.78875,52.39834,1,8,32.91030249,10.1901767,0,0.99105,17.865,20.20924,-1.21955,431.522779,12,1.65,10.35
"1263",1465,50.55292,"Arid",336,7.9,62.33333333,0.16980913,88.88888889,18.46408792,2.049513759,2.691776829,14.38354976,18.78201783,9.798650566,8.96039895,8.601909494,NA,0.501705455,0.694711538,0.92385384,0.119755296,0.3425406,0,0.990775943,0.762573378,0.276632235,0.000190266,0,0.526491162,0.536054004,0.382188152,0.13392984,0.119755296,0.3425406,0,-0.2132,28.9,31.1152,11.95,1448.12,18,13,9.992313605,54.17246175,0.024,0.728,22,0,-0.03386,45.985,1849.19002,10.95708333,52.39834,1,8,34.55803644,10.10866627,0,0.99105,17.085,21.28314,-0.99291667,401.07002,12,1.65,10.35
"1264",1466,48.40537,"Arid",378,7.59,49.66666667,0.136516957,51.55555556,19.85994468,2.403053306,6.167818829,11.57090622,19.48534025,9.643089902,8.479701421,8.58211523,NA,0.499386714,0.75,0.95061862,0.049874879,0.353240196,0,0.994786881,0.795414882,0.287691848,0.00025211,0,0.575239852,0.531349085,0.41972863,0.117312882,0.049874879,0.353240196,0,-0.139,31.2,19.4823,12.675,1469.81,28,12,10.05212211,46.9273743,0,0.786,9,0,-0.01928,48.055,1929.717583,12.48666667,55.33907,2,8,31.38731444,10.16464238,0,1.31318,16.855,35.85677,-0.18833333,459.907583,9,1.575,7.425
"1265",1467,48.41341,"Arid",378,7.65,54.22222222,0.141897757,57.77777778,15.66412434,1.942351418,3.715166184,9.725581535,18.93105729,9.057909211,10.05703968,7.798334991,NA,0.500928145,0.75,0.950041482,0.049874879,0.354173577,0.125,0.994786881,0.810725052,0.286286569,0.00025211,0,0.583174685,0.551089291,0.424298177,0.117170856,0.049874879,0.354173577,0.125,-0.1406,31.2,20.0281,12.6833,1471.54,28,12,10.05251313,47.26123596,0,0.786,9,1,-0.01928,49.02,1948.30742,12.72,55.33907,2,8,31.13135997,10.15645315,0,1.31318,17.82,35.31097,0.0367,476.76742,9,1.6,7.4
"1266",1468,48.42521,"Arid",379,6.76,42.44444444,0.147265435,71.22222222,10.51820547,1.314775684,2.314489689,7.209757204,18.98978944,9.420681252,8.38558163,8.45925497,NA,0.501943682,0.75,0.95029398,0.028369503,0.330545328,0.125,0.994657585,0.817150563,0.287691545,0.00016412,0,0.570393909,0.559374041,0.414682161,0.117170856,0.028369503,0.330545328,0.125,-0.1399,31.2,20.2779,12.7083,1471.66,28,12,9.955423477,47.61565836,0,0.786,5,1,-0.01975,49.425,1938.303861,12.20875,54.92263,2,8,32.21379541,10.14208517,0,0.85486,18.225,34.64473,-0.49955,466.643861,9,1.6,7.4
"1267",1469,47.66534,"Arid",333,8.39,70.77777778,0.125134684,13.88888889,19.2184543,2.517617513,6.896126093,10.76103446,18.60863412,9.134119102,9.433496436,7.960326671,NA,0.521067297,0.790865385,0.954189662,0.022769802,0.39389493,0,0.995524145,0.853641123,0.227682199,0.00025211,0,0.5784375,0.571647745,0.411250979,0.122993893,0.022769802,0.39389493,0,-0.1291,32.9,19.5961,13.4583,1495.29,61,9,10.05747126,44.28478119,0,0.668,4,0,-0.0166,51.725,1936.033473,12.13791667,62.96485,2,4,30.37212385,10.11267872,0,1.31318,18.825,43.36875,-1.32038333,440.743473,10,1.575,8.425
"1268",1470,47.65938,"Arid",336,8.51,78.11111111,0.141555217,65.33333333,16.23685634,2.143265037,5.57424405,9.737028333,19.28849676,8.171967893,10.28371121,8.105299926,NA,0.513697151,0.788461538,0.956750712,0.022769802,0.375556667,0,0.995609426,0.859669998,0.232478847,0.00025211,0,0.588210473,0.581466708,0.423644219,0.122851868,0.022769802,0.375556667,0,-0.122,32.8,16.4057,13.4167,1492.69,61,9,9.992912828,43.46965699,0,0.668,4,0,-0.01629,52.105,1965.072444,12.33166667,63.71206,2,4,30.81768209,10.15231333,0,1.31318,19.305,47.30636,-1.08503333,472.382444,10,1.6,8.4
"1269",1471,47.6537,"Arid",357,8.33,75,0.148633478,77.77777778,13.11515776,1.744315983,3.91077425,8.949648001,18.49627837,9.074425012,9.577111588,7.81257135,NA,0.513368274,0.788461538,0.957544277,0.044275179,0.379801108,0,0.995609426,0.848643503,0.21834704,0.00025211,0,0.57649988,0.567249668,0.415151601,0.117170856,0.044275179,0.379801108,0,-0.1198,32.8,17.1523,13.375,1488.39,61,9,10.0140056,43.03713528,0,0.668,8,0,-0.01629,51.41,1913.22408,12.18333333,63.71206,2,4,30.5138257,10.00801213,0,1.31318,18.61,46.55976,-1.19166667,424.83408,9,1.6,7.4
"1270",1472,0.68808,"Arid",887,7.73,22.33333333,0.268135435,29.33333333,5.167291727,0.702751675,0.455424971,4.076352543,21.1287657,8.326431377,4.958149334,9.533669462,0.130400819,0.388594452,0.764423077,0.920643509,0.175340732,0.175650982,0,0.991141824,0.853244487,0.188268582,0.003054814,0,0.376378615,0.59363813,0.361791758,0.086635421,0.175340732,0.175650982,0,-0.2221,31.8,104.768,13.0333,72.1215,2,8,10.01243781,0,0.969,28.061,22,0,-0.03253,51.7,524.5623409,9.7775,129.59635,3,7,0,9.939723576,0,15.91176,19.9,24.82835,-3.2558,452.4408409,3,0.975,2.025
"1271",1473,0.68808,"Arid",895,7.58,28,0.26255913,41.44444444,5.23674747,0.717434403,0.405815869,4.309646587,20.73080683,8.765150848,6.551627208,8.5526509,0.137238661,0.386906432,0.762019231,0.919994229,0.153835355,0.181839042,0,0.990797951,0.84198001,0.208236102,0.006078273,0,0.369295996,0.581159865,0.357067954,0.086209345,0.153835355,0.181839042,0,-0.2239,31.7,104.148,13,72.983,2,8,10.03694581,0,0.969,28.061,18,0,-0.03378,50.99,520.6785892,9.602083333,127.32133,3,7,0,10.15532992,0,31.6602,19.29,23.17333,-3.397916667,447.6955892,3,1.05,1.95
"1272",1474,0.68861,"Arid",903,8.19,24.11111111,0.237669348,36.22222222,12.84808897,1.760188189,0.726573635,9.235650592,18.67497432,9.48894274,5.56333451,9.315420786,0.107859265,0.384749537,0.759615385,0.917938174,0.153835355,0.185278755,0,0.990797951,0.860304617,0.188400893,0.006078273,0,0.381713201,0.606832362,0.367122555,0.086209345,0.153835355,0.185278755,0,-0.2296,31.6,103.625,12.95,72.3313,2,8,10.0505689,0,0.969,28.061,18,0,-0.03378,52.145,537.8011204,10.06333333,127.32133,3,7,0,9.941152253,0,31.6602,20.545,23.69633,-2.88666667,465.4698204,3,1.05,1.95
"1273",1475,0.24289,"Temperate",1846,6.02,58.55555556,0.406701739,63.55555556,22.39067385,2.754052884,4.082024118,15.77228084,19.31796923,13.59583657,12.37048978,7.053356419,0.251914103,0.31950577,0.651442308,0.841070591,0.125341824,0.175990971,0,0.982685293,0.779787403,0.252011156,0.024166228,0,0.336797955,0.595070062,0.355070941,0.196847039,0.125341824,0.175990971,0,-0.4427,27.1,41.6193,15.5083,59.5994,14,16,9.868007542,0,1.741,11.347,18,0,-0.06327,47.07,645.2610432,10.80375,63.76372,1,13,0,10.07548479,0,125.87583,19.97,22.14442,-4.70455,585.6616432,25,3.575,21.425
"1274",1476,0.21658,"Temperate",1851,6.1,58,0.424378261,85.55555556,27.64659283,3.372884325,4.827176086,21.06161315,19.19039774,13.79110379,16.08434926,6.685243587,0.258135815,0.323103361,0.65625,0.834505645,0.154951583,0.220483066,0.125,0.983340027,0.765508488,0.257661924,0.011901588,0,0.343612407,0.572568272,0.35751843,0.209061213,0.154951583,0.220483066,0.125,-0.4609,27.3,42.672,15.6,58.1143,14,16,10.04421984,0,2.428,25.512,18,1,-0.06089,46.17,648.172295,11.07375,64.35742,1,13,0,10.13650096,0,61.99239,18.87,21.68542,-4.52625,590.057995,27,3.425,23.575
"1275",1477,0.21792,"Temperate",1859,5.84,69.11111111,0.446327391,75,21.09424616,2.573498031,5.29821888,14.50078274,19.68745621,12.39344237,15.98998709,6.296320141,0.232082185,0.325207687,0.65625,0.838545612,0.154951583,0.193437971,0.125,0.983340027,0.776138347,0.256407032,0.011901588,0,0.335761764,0.586273908,0.350892672,0.203380202,0.154951583,0.193437971,0.125,-0.4497,27.3,42.9968,15.675,57.7399,14,16,9.937106918,0,2.428,25.512,18,1,-0.06089,46.84,652.2966915,10.66208333,64.35742,1,13,0,10.12295082,0,61.99239,19.54,21.36062,-5.01291667,594.5567915,26,3.425,22.575
"1276",1478,26.59771,"Arid",1129,8.42,47.11111111,0.14192087,15.88888889,10.79383277,1.543518086,3.422655041,6.242436395,20.57818814,9.683619328,12.2295483,8.275357983,0.181423543,0.549988431,0.858173077,0.96017747,0.065849638,0.249894225,0,0.995989062,0.936379502,0.214864642,2.12e-05,0,0.454026955,0.621049402,0.309786687,0.092458458,0.065849638,0.249894225,0,-0.1125,35.7,82.641,17.9583,573.491,40,12,10.00526593,2.677988243,0.01,9.204,9,0,-0.01491,56.94,871.3714902,11.46833333,117.25995,5,6,1.174934726,10.03697764,0,0.11039,21.24,34.61895,-6.48996667,297.8804902,4,0.95,3.05
"1277",1479,26.59797,"Arid",1128,8.4,46.77777778,0.135023478,21.33333333,11.32035004,1.618810055,6.552421636,6.201858905,21.37197854,10.4536031,10.66421214,8.315766449,0.18388259,0.550388577,0.858173077,0.960393897,0.065849638,0.235218944,0,0.995989062,0.941694431,0.219078433,2.12e-05,0,0.473353204,0.627902219,0.322405079,0.092458458,0.065849638,0.235218944,0,-0.1119,35.7,83.0047,17.9417,573.821,40,12,9.942738157,3.122966818,0.01,9.204,9,0,-0.01491,57.275,866.3138377,12.44083333,117.25995,5,6,1.305483029,10.07891498,0,0.11039,21.575,34.25525,-5.50086667,292.4928377,4,0.95,3.05
"1278",1480,26.59927,"Arid",1125,8.62,55.66666667,0.138110217,32,9.234824049,1.320579839,2.903817017,5.167895131,20.73448704,10.14546913,11.87681592,8.166815038,0.191682491,0.55120128,0.860576923,0.960718537,0.065849638,0.235115844,0,0.995989062,0.93526892,0.216473408,1.83e-05,0,0.449506065,0.617571852,0.305713709,0.086209345,0.065849638,0.235115844,0,-0.111,35.8,83.4735,17.9417,573.488,40,12,9.941520468,3.20470896,0.01,9.204,9,0,-0.01491,56.87,858.804906,11.35125,117.25995,5,6,1.315789474,10.05050505,0,0.09549,21.07,33.78645,-6.59045,285.316906,3,1.05,1.95
"1279",1481,44.81247,"Arid",958,8.28,12.22222222,0.129166522,20.44444444,5.421405444,0.748153951,2.857916374,2.711678672,19.44566666,6.31332938,3.099273685,11.27175279,0.155555486,0.684969609,0.699519231,0.969844533,0.052054805,0.551451287,0,0.99715548,0.881802316,0.366923865,0.001776321,0,0.618686637,0.685690907,0.355479103,0.080386309,0.052054805,0.551451287,0,-0.0857,29.1,110.612,13.2667,1481.53,157,1,10.0462657,54.37219731,0,4.778,8,0,-0.01067,53.5,1518.898281,12.75208333,141.81855,15,3,30.74934589,9.79836037,0,9.25241,24.4,31.20655,-0.51461667,37.368281,1,0.075,0.925
"1280",1482,44.81197,"Arid",958,8.41,15.22222222,0.122507174,18.22222222,3.073115418,0.424089928,1.231087258,2.549939066,18.65484959,7.054254625,4.772832122,9.278209064,0.098329088,0.686646142,0.699519231,0.969880605,0.052054805,0.551451287,0,0.99715548,0.881802316,0.366923865,0.001776321,0,0.618686637,0.685690907,0.354349669,0.080386309,0.052054805,0.551451287,0,-0.0856,29.1,110.931,13.3167,1481.69,157,1,10.0462657,54.37219731,0,4.778,8,0,-0.01067,53.5,1518.898281,12.75208333,141.81855,15,3,30.74934589,9.79836037,0,9.25241,24.4,30.88755,-0.56461667,37.208281,1,0.075,0.925
"1281",1483,44.81171,"Arid",958,8.46,19.22222222,0.121910217,18.22222222,3.249162388,0.44838441,0.637891688,2.322299356,18.71583556,6.798014347,4.683283208,9.177412365,0.101222639,0.686646142,0.699519231,0.969880605,0.052054805,0.546617805,0,0.99715548,0.880533079,0.388618019,0.001776321,0,0.596174804,0.684054413,0.337882882,0.080386309,0.052054805,0.546617805,0,-0.0856,29.1,110.931,13.3167,1481.69,157,1,10.02656042,54.42896936,0,4.778,8,0,-0.01067,53.42,1430.261675,12.37833333,141.81855,15,3,30.0391513,10.05199124,0,9.25241,24.32,30.88755,-0.93836667,-51.428325,1,0.075,0.925
"1282",1484,44.81085,"Arid",948,8.27,26.66666667,0.115977391,27.77777778,3.548241593,0.48965734,0.823963788,2.938277794,19.38599263,7.630021498,5.194075102,8.848963957,0.115871734,0.686918163,0.701923077,0.969808462,0.052054805,0.546617805,0,0.99715548,0.880533079,0.388618019,0.001776321,0,0.596174804,0.682008796,0.33771397,0.080386309,0.052054805,0.546617805,0,-0.0858,29.2,110.931,13.3083,1483.94,157,1,10.02656042,54.42896936,0,4.778,8,0,-0.01067,53.42,1430.261675,12.37833333,141.81855,15,3,30.0391513,10.05199124,0,9.25241,24.22,30.88755,-0.92996667,-53.678325,1,0.075,0.925
"1283",1485,44.87133,"Arid",897,7.85,39.77777778,0.103977391,2.333333333,13.06715108,1.803266848,4.621045663,5.747970724,19.92551993,7.843019545,4.66250843,9.174335793,0.146326523,0.715155003,0.711538462,0.971179165,0.052054805,0.564196035,0,0.997141725,0.909170236,0.404451718,4.1e-05,0,0.670712479,0.710749719,0.372186745,0.080386309,0.052054805,0.564196035,0,-0.082,29.6,118.341,13.8667,1497.28,157,1,10.04394225,59.7047567,0,4.778,8,0,-0.01072,55.225,1595.570735,14.52291667,143.87779,15,3,35.01820112,10.08708731,0,0.21352,25.625,25.53679,0.65621667,98.290735,1,0.075,0.925
